CFIP,FirstDateOrder,Year,MBD_0,MBD_1,MBD_2,MBD_3,MBD_4,MBD_5,MBD_6,MBD_7,MBD_8,MBD_9,MBD_10,MBD_11,MBD_12,bb,college,foreign,medianIncome,it
3.007100000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.426759700000000075e+00,1.426759700000000075e+00,1.490171200000000029e+00,1.426759700000000075e+00,1.521876900000000088e+00,1.426759700000000075e+00,1.426759700000000075e+00,1.458465499999999970e+00,1.458465499999999970e+00,1.458465499999999970e+00,1.458465499999999970e+00,1.490171200000000029e+00,1.503999899999999945e+00,7.350000000000000000e+01,1.150000000000000000e+01,2.899999999999999911e+00,4.668600000000000000e+04,4.000000000000000222e-01
3.007100000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.503999899999999945e+00,1.536000000000000032e+00,1.503999899999999945e+00,1.440000100000000005e+00,1.440000100000000005e+00,1.407999999999999918e+00,1.344000000000000083e+00,1.344000000000000083e+00,1.344000000000000083e+00,1.312000000000000055e+00,1.344000000000000083e+00,1.280000000000000027e+00,1.295756300000000083e+00,7.779999999999999716e+01,1.369999999999999929e+01,2.700000000000000178e+00,5.078900000000000000e+04,0.000000000000000000e+00
3.007300000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.389380500000000129e+00,2.345132800000000017e+00,2.212389500000000009e+00,2.300885000000000069e+00,2.323008800000000207e+00,2.256637099999999840e+00,2.278761100000000095e+00,2.278761100000000095e+00,2.234513300000000147e+00,2.212389500000000009e+00,2.146017800000000086e+00,2.146017800000000086e+00,2.100375899999999962e+00,7.890000000000000568e+01,1.939999999999999858e+01,1.699999999999999956e+00,5.423500000000000000e+04,2.000000000000000111e-01
3.007300000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.100375899999999962e+00,2.166703500000000115e+00,2.078266600000000075e+00,2.056157400000000024e+00,2.056157400000000024e+00,2.100375899999999962e+00,2.078266600000000075e+00,2.056157400000000024e+00,2.056157400000000024e+00,2.011938999999999922e+00,2.011938999999999922e+00,2.011938999999999922e+00,2.027177599999999913e+00,8.290000000000000568e+01,1.800000000000000000e+01,2.500000000000000000e+00,5.586500000000000000e+04,0.000000000000000000e+00
3.007500000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.119883100000000020e+00,2.046783700000000206e+00,2.119883100000000020e+00,2.192982399999999998e+00,2.266081799999999813e+00,2.339181200000000072e+00,2.412280800000000003e+00,2.412280800000000003e+00,2.339181200000000072e+00,2.485380199999999817e+00,2.558479499999999796e+00,2.485380199999999817e+00,2.526002899999999940e+00,7.100000000000000000e+01,1.630000000000000071e+01,1.500000000000000000e+00,5.775500000000000000e+04,6.999999999999999556e-01
3.007500000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.526002899999999940e+00,3.491827699999999979e+00,3.491827699999999979e+00,3.491827699999999979e+00,3.491827699999999979e+00,3.491827699999999979e+00,3.566121799999999897e+00,3.566121799999999897e+00,3.491827699999999979e+00,3.417533399999999943e+00,3.417533399999999943e+00,3.491827699999999979e+00,3.470715799999999795e+00,7.359999999999999432e+01,1.680000000000000071e+01,1.300000000000000044e+00,5.583300000000000000e+04,4.200000000000000178e+00
3.007700000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.118209799999999809e+00,2.049880499999999994e+00,2.101127400000000200e+00,2.101127400000000200e+00,2.169456700000000016e+00,2.237786100000000111e+00,2.220703799999999895e+00,2.289033199999999990e+00,2.254868500000000164e+00,2.220703799999999895e+00,2.271950700000000101e+00,2.254868500000000164e+00,2.197802300000000209e+00,6.529999999999999716e+01,1.119999999999999929e+01,1.199999999999999956e+00,5.033200000000000000e+04,0.000000000000000000e+00
3.007700000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.197802300000000209e+00,2.180631899999999845e+00,2.163461400000000090e+00,2.180631899999999845e+00,2.214972500000000011e+00,2.232142899999999930e+00,2.232142899999999930e+00,2.232142899999999930e+00,2.197802300000000209e+00,2.266483500000000095e+00,2.283653699999999898e+00,2.266483500000000095e+00,2.263895999999999908e+00,6.990000000000000568e+01,1.240000000000000036e+01,1.600000000000000089e+00,5.311100000000000000e+04,0.000000000000000000e+00
3.007900000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.949317699999999931e+00,1.949317699999999931e+00,1.949317699999999931e+00,1.949317699999999931e+00,1.949317699999999931e+00,1.949317699999999931e+00,2.046783700000000206e+00,2.046783700000000206e+00,2.046783700000000206e+00,2.046783700000000206e+00,1.949317699999999931e+00,1.851851799999999937e+00,1.964839699999999967e+00,7.829999999999999716e+01,1.700000000000000000e+01,4.900000000000000355e+00,4.235000000000000000e+04,0.000000000000000000e+00
3.007900000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.964839699999999967e+00,2.171664999999999957e+00,2.585315500000000100e+00,2.585315500000000100e+00,2.585315500000000100e+00,2.481902799999999853e+00,2.481902799999999853e+00,2.378490199999999888e+00,2.378490199999999888e+00,2.481902799999999853e+00,2.275077599999999922e+00,2.275077599999999922e+00,2.463605900000000126e+00,8.200000000000000000e+01,1.680000000000000071e+01,6.000000000000000000e+00,4.450000000000000000e+04,0.000000000000000000e+00
3.008100000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,6.256501700000000277e+00,6.131668999999999592e+00,6.140585399999999971e+00,6.232724199999999826e+00,6.244612700000000238e+00,6.241640600000000205e+00,6.253529499999999963e+00,6.256501700000000277e+00,6.301084999999999603e+00,6.280279199999999840e+00,6.455639800000000150e+00,6.452667700000000117e+00,6.343512099999999876e+00,8.459999999999999432e+01,1.800000000000000000e+01,2.299999999999999822e+00,5.509000000000000000e+04,2.299999999999999822e+00
3.008100000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,6.343512099999999876e+00,6.649750700000000236e+00,6.708081700000000147e+00,6.737247499999999611e+00,6.745997000000000021e+00,6.757663199999999648e+00,6.763496400000000186e+00,6.789745299999999872e+00,6.833493700000000004e+00,6.859742599999999690e+00,6.990987800000000085e+00,7.017236699999999772e+00,6.960332400000000419e+00,8.670000000000000284e+01,1.739999999999999858e+01,1.899999999999999911e+00,5.964000000000000000e+04,3.600000000000000089e+00
3.008300000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.240798700000000032e+00,2.229188399999999959e+00,2.298850499999999908e+00,2.310461000000000098e+00,2.333681599999999801e+00,2.322071300000000171e+00,2.333681599999999801e+00,2.380123100000000047e+00,2.391733400000000120e+00,2.414954199999999940e+00,2.449785199999999996e+00,2.461395500000000069e+00,2.510160200000000064e+00,8.079999999999999716e+01,1.390000000000000036e+01,2.600000000000000089e+00,6.415800000000000000e+04,1.899999999999999911e+00
3.008300000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.510160200000000064e+00,2.462347499999999911e+00,2.474300599999999850e+00,2.438441300000000034e+00,2.438441300000000034e+00,2.426488200000000095e+00,2.498207100000000125e+00,2.498207100000000125e+00,2.510160200000000064e+00,2.534066399999999941e+00,2.593832299999999869e+00,2.569925800000000038e+00,2.617547300000000021e+00,8.270000000000000284e+01,1.240000000000000036e+01,3.200000000000000178e+00,6.253000000000000000e+04,1.800000000000000044e+00
3.008500000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.702127699999999910e+00,1.728723400000000021e+00,1.662234100000000048e+00,1.702127699999999910e+00,1.675531899999999963e+00,1.675531899999999963e+00,1.715425500000000048e+00,2.167553199999999958e+00,2.140957400000000010e+00,2.140957400000000010e+00,2.140957400000000010e+00,2.140957400000000010e+00,2.167182700000000128e+00,6.779999999999999716e+01,1.409999999999999964e+01,1.500000000000000000e+00,4.545800000000000000e+04,1.199999999999999956e+00
3.008500000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.167182700000000128e+00,1.857585199999999936e+00,1.844124400000000108e+00,1.884506699999999979e+00,1.857585199999999936e+00,1.857585199999999936e+00,1.857585199999999936e+00,1.830663600000000057e+00,1.830663600000000057e+00,1.884506699999999979e+00,1.871045899999999929e+00,1.897967500000000030e+00,1.914200399999999913e+00,6.720000000000000284e+01,1.350000000000000000e+01,1.300000000000000044e+00,4.718200000000000000e+04,1.000000000000000000e+00
3.008700000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.499617500000000048e+00,1.453710800000000081e+00,1.407804099999999892e+00,1.469012999999999902e+00,1.484315300000000004e+00,1.514919600000000033e+00,1.499617500000000048e+00,1.453710800000000081e+00,1.484315300000000004e+00,1.499617500000000048e+00,1.469012999999999902e+00,1.469012999999999902e+00,1.499158599999999897e+00,6.170000000000000284e+01,1.130000000000000071e+01,1.600000000000000089e+00,5.776900000000000000e+04,1.899999999999999911e+00
3.008700000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.499158599999999897e+00,1.300290699999999910e+00,1.315588200000000096e+00,1.330885799999999897e+00,1.392075900000000033e+00,1.376778400000000069e+00,1.376778400000000069e+00,1.392075900000000033e+00,1.392075900000000033e+00,1.330885799999999897e+00,1.269695500000000088e+00,1.269695500000000088e+00,1.308780999999999972e+00,6.809999999999999432e+01,1.190000000000000036e+01,1.600000000000000089e+00,5.933900000000000000e+04,1.399999999999999911e+00
3.008900000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,4.156970499999999902e+00,4.082927699999999938e+00,3.998307699999999798e+00,4.262745899999999644e+00,4.273323500000000053e+00,4.315633799999999631e+00,4.336788699999999608e+00,4.336788699999999608e+00,4.305056099999999830e+00,4.283901199999999854e+00,4.315633799999999631e+00,4.495451499999999712e+00,4.416666499999999829e+00,7.590000000000000568e+01,1.530000000000000071e+01,1.699999999999999956e+00,4.228400000000000000e+04,1.000000000000000056e-01
3.008900000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,4.416666499999999829e+00,4.333333500000000171e+00,4.354166499999999829e+00,4.312500000000000000e+00,4.270833500000000171e+00,4.218750000000000000e+00,4.281250000000000000e+00,4.250000000000000000e+00,4.260416499999999829e+00,4.250000000000000000e+00,4.208333500000000171e+00,4.250000000000000000e+00,4.172661800000000198e+00,7.759999999999999432e+01,1.519999999999999929e+01,1.500000000000000000e+00,4.684800000000000000e+04,5.000000000000000000e-01
3.009100000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.666666600000000109e+00,1.702127699999999910e+00,1.702127699999999910e+00,1.702127699999999910e+00,1.737588600000000039e+00,1.666666600000000109e+00,1.773049600000000003e+00,1.595744700000000016e+00,1.595744700000000016e+00,1.524822700000000086e+00,1.524822700000000086e+00,1.453900699999999935e+00,1.729729800000000095e+00,8.150000000000000000e+01,1.719999999999999929e+01,2.200000000000000178e+00,5.413500000000000000e+04,1.800000000000000044e+00
3.009100000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.729729800000000095e+00,1.837837799999999966e+00,1.729729800000000095e+00,1.657657600000000064e+00,1.657657600000000064e+00,1.729729800000000095e+00,1.729729800000000095e+00,1.729729800000000095e+00,1.765765800000000052e+00,1.693693600000000021e+00,1.729729800000000095e+00,1.765765800000000052e+00,1.833146299999999895e+00,8.300000000000000000e+01,1.800000000000000000e+01,2.200000000000000178e+00,5.878600000000000000e+04,5.000000000000000000e-01
3.009300000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,4.469876799999999761e+00,4.469876799999999761e+00,4.505866100000000429e+00,4.484272500000000328e+00,4.477074599999999904e+00,4.451882399999999684e+00,4.505866100000000429e+00,4.498668200000000006e+00,4.484272500000000328e+00,4.415893099999999905e+00,4.405096099999999737e+00,4.379903299999999611e+00,4.349079599999999601e+00,7.909999999999999432e+01,1.980000000000000071e+01,2.000000000000000000e+00,4.935900000000000000e+04,2.000000000000000000e+00
3.009300000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,4.349079599999999601e+00,4.446366300000000216e+00,4.449969300000000239e+00,4.446366300000000216e+00,4.395921200000000084e+00,4.345476200000000233e+00,4.277015200000000128e+00,4.248189400000000226e+00,4.075234899999999882e+00,3.988758100000000084e+00,3.938312999999999953e+00,3.848232499999999945e+00,3.713833300000000115e+00,8.070000000000000284e+01,1.860000000000000142e+01,1.399999999999999911e+00,5.033100000000000000e+04,1.899999999999999911e+00
3.009500000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,3.301630499999999913e+00,3.328804299999999827e+00,3.383152200000000054e+00,3.410325999999999969e+00,3.451086999999999794e+00,3.491847799999999946e+00,3.451086999999999794e+00,3.410325999999999969e+00,3.451086999999999794e+00,3.478260800000000152e+00,3.423913000000000206e+00,3.478260800000000152e+00,3.396739199999999848e+00,8.170000000000000284e+01,1.860000000000000142e+01,8.000000000000000444e-01,6.744800000000000000e+04,9.000000000000000222e-01
3.009500000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,3.396739199999999848e+00,3.926630499999999913e+00,4.130435000000000301e+00,4.076087000000000238e+00,3.994565199999999816e+00,4.211956500000000325e+00,4.184782499999999850e+00,4.211956500000000325e+00,4.171195499999999612e+00,4.157608500000000262e+00,3.994565199999999816e+00,3.994565199999999816e+00,3.912175700000000145e+00,8.550000000000000000e+01,2.000000000000000000e+01,8.000000000000000444e-01,7.290600000000000000e+04,1.100000000000000089e+00
3.009700000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,6.442674199999999907e+00,6.511949999999999683e+00,6.338759900000000336e+00,6.304121999999999559e+00,6.304121999999999559e+00,6.304121999999999559e+00,6.234845599999999877e+00,6.442674199999999907e+00,6.546587899999999571e+00,6.581226299999999974e+00,6.581226299999999974e+00,6.581226299999999974e+00,6.384408500000000153e+00,8.170000000000000284e+01,1.630000000000000071e+01,8.000000000000000444e-01,5.379000000000000000e+04,1.000000000000000000e+00
3.009700000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,6.384408500000000153e+00,6.485215199999999847e+00,6.586021399999999915e+00,6.586021399999999915e+00,6.552419200000000110e+00,6.552419200000000110e+00,6.485215199999999847e+00,6.485215199999999847e+00,6.485215199999999847e+00,6.485215199999999847e+00,6.485215199999999847e+00,6.350806200000000068e+00,6.453827900000000284e+00,8.390000000000000568e+01,1.689999999999999858e+01,9.000000000000000222e-01,5.923800000000000000e+04,2.299999999999999822e+00
3.009900000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,4.054345600000000438e+00,3.817123200000000161e+00,3.924951599999999985e+00,3.838688900000000181e+00,3.860254499999999922e+00,3.838688900000000181e+00,3.924951599999999985e+00,3.903385899999999964e+00,3.881820199999999943e+00,3.773991800000000119e+00,3.687729099999999871e+00,3.666163399999999850e+00,3.681247200000000053e+00,7.840000000000000568e+01,1.869999999999999929e+01,1.000000000000000000e+00,5.664900000000000000e+04,2.899999999999999911e+00
3.009900000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,3.681247200000000053e+00,3.789519299999999813e+00,3.789519299999999813e+00,3.789519299999999813e+00,3.746210599999999946e+00,3.681247200000000053e+00,3.767864900000000183e+00,3.724556000000000200e+00,3.746210599999999946e+00,3.702901600000000126e+00,3.746210599999999946e+00,3.811173699999999887e+00,3.842832599999999932e+00,8.159999999999999432e+01,1.860000000000000142e+01,5.000000000000000000e-01,6.043100000000000000e+04,2.399999999999999911e+00
3.010100000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.075518800000000219e+00,2.125531399999999849e+00,1.950487599999999988e+00,2.150537700000000108e+00,2.250562700000000138e+00,2.200550100000000064e+00,2.175543799999999806e+00,2.250562700000000138e+00,2.200550100000000064e+00,2.200550100000000064e+00,1.975493900000000025e+00,1.950487599999999988e+00,2.044938099999999981e+00,7.970000000000000284e+01,1.650000000000000000e+01,2.899999999999999911e+00,4.972500000000000000e+04,4.000000000000000000e+00
