CFIP,FirstDateOrder,MBD_0,MBD_1,MBD_2,MBD_3,MBD_4,MBD_5,MBD_6,MBD_7,MBD_8,MBD_9,MBD_10,MBD_11,MBD_12,MBD_13,MBD_14,MBD_15,MBD_16,MBD_17,MBD_18,MBD_19,MBD_20
1.119000000000000000e+03,1.300000000000000000e+01,1.013093699999999986e+00,1.013093699999999986e+00,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00,1.007068899999999934e+00,1.045802200000000015e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.016752199999999995e+00,1.016752199999999995e+00,9.877021299999999560e-01,9.341199399999999819e-01,9.242871400000000071e-01,9.537856599999999796e-01,1.012782700000000036e+00,1.012782700000000036e+00
1.119000000000000000e+03,1.400000000000000000e+01,1.013093699999999986e+00,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00,1.007068899999999934e+00,1.045802200000000015e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.016752199999999995e+00,1.016752199999999995e+00,9.877021299999999560e-01,9.341199399999999819e-01,9.242871400000000071e-01,9.537856599999999796e-01,1.012782700000000036e+00,1.012782700000000036e+00,1.002949799999999891e+00
1.119000000000000000e+03,1.500000000000000000e+01,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00,1.007068899999999934e+00,1.045802200000000015e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.016752199999999995e+00,1.016752199999999995e+00,9.877021299999999560e-01,9.341199399999999819e-01,9.242871400000000071e-01,9.537856599999999796e-01,1.012782700000000036e+00,1.012782700000000036e+00,1.002949799999999891e+00,1.032448400000000044e+00
1.119000000000000000e+03,1.600000000000000000e+01,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00,1.007068899999999934e+00,1.045802200000000015e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.016752199999999995e+00,1.016752199999999995e+00,9.877021299999999560e-01,9.341199399999999819e-01,9.242871400000000071e-01,9.537856599999999796e-01,1.012782700000000036e+00,1.012782700000000036e+00,1.002949799999999891e+00,1.032448400000000044e+00,1.012782700000000036e+00
1.121000000000000000e+03,0.000000000000000000e+00,1.600987200000000055e+00,1.654775300000000060e+00,1.653193200000000029e+00,1.626299299999999892e+00,1.612061100000000025e+00,1.610326300000000099e+00,1.572361799999999921e+00,1.562870699999999946e+00,1.580271100000000040e+00,1.573943700000000057e+00,1.583434800000000031e+00,1.607162600000000108e+00,1.629308600000000107e+00,1.630890399999999962e+00,1.637217900000000004e+00,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00
1.121000000000000000e+03,1.000000000000000000e+00,1.654775300000000060e+00,1.653193200000000029e+00,1.626299299999999892e+00,1.612061100000000025e+00,1.610326300000000099e+00,1.572361799999999921e+00,1.562870699999999946e+00,1.580271100000000040e+00,1.573943700000000057e+00,1.583434800000000031e+00,1.607162600000000108e+00,1.629308600000000107e+00,1.630890399999999962e+00,1.637217900000000004e+00,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00
1.121000000000000000e+03,2.000000000000000000e+00,1.653193200000000029e+00,1.626299299999999892e+00,1.612061100000000025e+00,1.610326300000000099e+00,1.572361799999999921e+00,1.562870699999999946e+00,1.580271100000000040e+00,1.573943700000000057e+00,1.583434800000000031e+00,1.607162600000000108e+00,1.629308600000000107e+00,1.630890399999999962e+00,1.637217900000000004e+00,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00,1.653730399999999934e+00
1.121000000000000000e+03,3.000000000000000000e+00,1.626299299999999892e+00,1.612061100000000025e+00,1.610326300000000099e+00,1.572361799999999921e+00,1.562870699999999946e+00,1.580271100000000040e+00,1.573943700000000057e+00,1.583434800000000031e+00,1.607162600000000108e+00,1.629308600000000107e+00,1.630890399999999962e+00,1.637217900000000004e+00,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00,1.653730399999999934e+00,1.680658900000000067e+00
1.121000000000000000e+03,4.000000000000000000e+00,1.612061100000000025e+00,1.610326300000000099e+00,1.572361799999999921e+00,1.562870699999999946e+00,1.580271100000000040e+00,1.573943700000000057e+00,1.583434800000000031e+00,1.607162600000000108e+00,1.629308600000000107e+00,1.630890399999999962e+00,1.637217900000000004e+00,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00,1.653730399999999934e+00,1.680658900000000067e+00,1.685411100000000051e+00
1.121000000000000000e+03,5.000000000000000000e+00,1.610326300000000099e+00,1.572361799999999921e+00,1.562870699999999946e+00,1.580271100000000040e+00,1.573943700000000057e+00,1.583434800000000031e+00,1.607162600000000108e+00,1.629308600000000107e+00,1.630890399999999962e+00,1.637217900000000004e+00,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00,1.653730399999999934e+00,1.680658900000000067e+00,1.685411100000000051e+00,1.672738800000000081e+00
1.121000000000000000e+03,6.000000000000000000e+00,1.572361799999999921e+00,1.562870699999999946e+00,1.580271100000000040e+00,1.573943700000000057e+00,1.583434800000000031e+00,1.607162600000000108e+00,1.629308600000000107e+00,1.630890399999999962e+00,1.637217900000000004e+00,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00,1.653730399999999934e+00,1.680658900000000067e+00,1.685411100000000051e+00,1.672738800000000081e+00,1.671154699999999993e+00
1.121000000000000000e+03,7.000000000000000000e+00,1.562870699999999946e+00,1.580271100000000040e+00,1.573943700000000057e+00,1.583434800000000031e+00,1.607162600000000108e+00,1.629308600000000107e+00,1.630890399999999962e+00,1.637217900000000004e+00,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00,1.653730399999999934e+00,1.680658900000000067e+00,1.685411100000000051e+00,1.672738800000000081e+00,1.671154699999999993e+00,1.666402699999999903e+00
1.121000000000000000e+03,8.000000000000000000e+00,1.580271100000000040e+00,1.573943700000000057e+00,1.583434800000000031e+00,1.607162600000000108e+00,1.629308600000000107e+00,1.630890399999999962e+00,1.637217900000000004e+00,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00,1.653730399999999934e+00,1.680658900000000067e+00,1.685411100000000051e+00,1.672738800000000081e+00,1.671154699999999993e+00,1.666402699999999903e+00,1.679074900000000037e+00
1.121000000000000000e+03,9.000000000000000000e+00,1.573943700000000057e+00,1.583434800000000031e+00,1.607162600000000108e+00,1.629308600000000107e+00,1.630890399999999962e+00,1.637217900000000004e+00,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00,1.653730399999999934e+00,1.680658900000000067e+00,1.685411100000000051e+00,1.672738800000000081e+00,1.671154699999999993e+00,1.666402699999999903e+00,1.679074900000000037e+00,1.658419400000000099e+00
1.121000000000000000e+03,1.000000000000000000e+01,1.583434800000000031e+00,1.607162600000000108e+00,1.629308600000000107e+00,1.630890399999999962e+00,1.637217900000000004e+00,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00,1.653730399999999934e+00,1.680658900000000067e+00,1.685411100000000051e+00,1.672738800000000081e+00,1.671154699999999993e+00,1.666402699999999903e+00,1.679074900000000037e+00,1.658419400000000099e+00,1.652095599999999997e+00
1.121000000000000000e+03,1.100000000000000000e+01,1.607162600000000108e+00,1.629308600000000107e+00,1.630890399999999962e+00,1.637217900000000004e+00,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00,1.653730399999999934e+00,1.680658900000000067e+00,1.685411100000000051e+00,1.672738800000000081e+00,1.671154699999999993e+00,1.666402699999999903e+00,1.679074900000000037e+00,1.658419400000000099e+00,1.652095599999999997e+00,1.658419400000000099e+00
1.121000000000000000e+03,1.200000000000000000e+01,1.629308600000000107e+00,1.630890399999999962e+00,1.637217900000000004e+00,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00,1.653730399999999934e+00,1.680658900000000067e+00,1.685411100000000051e+00,1.672738800000000081e+00,1.671154699999999993e+00,1.666402699999999903e+00,1.679074900000000037e+00,1.658419400000000099e+00,1.652095599999999997e+00,1.658419400000000099e+00,1.675809899999999963e+00
1.121000000000000000e+03,1.300000000000000000e+01,1.630890399999999962e+00,1.637217900000000004e+00,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00,1.653730399999999934e+00,1.680658900000000067e+00,1.685411100000000051e+00,1.672738800000000081e+00,1.671154699999999993e+00,1.666402699999999903e+00,1.679074900000000037e+00,1.658419400000000099e+00,1.652095599999999997e+00,1.658419400000000099e+00,1.675809899999999963e+00,1.680552700000000010e+00
1.121000000000000000e+03,1.400000000000000000e+01,1.637217900000000004e+00,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00,1.653730399999999934e+00,1.680658900000000067e+00,1.685411100000000051e+00,1.672738800000000081e+00,1.671154699999999993e+00,1.666402699999999903e+00,1.679074900000000037e+00,1.658419400000000099e+00,1.652095599999999997e+00,1.658419400000000099e+00,1.675809899999999963e+00,1.680552700000000010e+00,1.697943200000000097e+00
1.121000000000000000e+03,1.500000000000000000e+01,1.618235599999999996e+00,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00,1.653730399999999934e+00,1.680658900000000067e+00,1.685411100000000051e+00,1.672738800000000081e+00,1.671154699999999993e+00,1.666402699999999903e+00,1.679074900000000037e+00,1.658419400000000099e+00,1.652095599999999997e+00,1.658419400000000099e+00,1.675809899999999963e+00,1.680552700000000010e+00,1.697943200000000097e+00,1.746952800000000083e+00
1.121000000000000000e+03,1.600000000000000000e+01,1.616653799999999919e+00,1.606209400000000009e+00,1.631553899999999890e+00,1.647394299999999978e+00,1.642642099999999994e+00,1.647394299999999978e+00,1.653730399999999934e+00,1.680658900000000067e+00,1.685411100000000051e+00,1.672738800000000081e+00,1.671154699999999993e+00,1.666402699999999903e+00,1.679074900000000037e+00,1.658419400000000099e+00,1.652095599999999997e+00,1.658419400000000099e+00,1.675809899999999963e+00,1.680552700000000010e+00,1.697943200000000097e+00,1.746952800000000083e+00,1.718495600000000012e+00
1.123000000000000000e+03,0.000000000000000000e+00,3.550388100000000158e+00,3.441289199999999937e+00,3.413235199999999914e+00,3.403883899999999851e+00,3.385181199999999890e+00,3.393425199999999808e+00,3.327927100000000138e+00,3.312332399999999843e+00,3.340403100000000070e+00,3.340403100000000070e+00,3.302975399999999784e+00,3.331046100000000010e+00,3.327927100000000138e+00,3.355997799999999920e+00,3.302975399999999784e+00,3.274904999999999955e+00,3.271786000000000083e+00,3.258293899999999965e+00,3.326889500000000055e+00,3.305063699999999827e+00,3.298827600000000082e+00
1.123000000000000000e+03,1.000000000000000000e+00,3.441289199999999937e+00,3.413235199999999914e+00,3.403883899999999851e+00,3.385181199999999890e+00,3.393425199999999808e+00,3.327927100000000138e+00,3.312332399999999843e+00,3.340403100000000070e+00,3.340403100000000070e+00,3.302975399999999784e+00,3.331046100000000010e+00,3.327927100000000138e+00,3.355997799999999920e+00,3.302975399999999784e+00,3.274904999999999955e+00,3.271786000000000083e+00,3.258293899999999965e+00,3.326889500000000055e+00,3.305063699999999827e+00,3.298827600000000082e+00,3.305063699999999827e+00
1.123000000000000000e+03,2.000000000000000000e+00,3.413235199999999914e+00,3.403883899999999851e+00,3.385181199999999890e+00,3.393425199999999808e+00,3.327927100000000138e+00,3.312332399999999843e+00,3.340403100000000070e+00,3.340403100000000070e+00,3.302975399999999784e+00,3.331046100000000010e+00,3.327927100000000138e+00,3.355997799999999920e+00,3.302975399999999784e+00,3.274904999999999955e+00,3.271786000000000083e+00,3.258293899999999965e+00,3.326889500000000055e+00,3.305063699999999827e+00,3.298827600000000082e+00,3.305063699999999827e+00,3.292591600000000174e+00
1.123000000000000000e+03,3.000000000000000000e+00,3.403883899999999851e+00,3.385181199999999890e+00,3.393425199999999808e+00,3.327927100000000138e+00,3.312332399999999843e+00,3.340403100000000070e+00,3.340403100000000070e+00,3.302975399999999784e+00,3.331046100000000010e+00,3.327927100000000138e+00,3.355997799999999920e+00,3.302975399999999784e+00,3.274904999999999955e+00,3.271786000000000083e+00,3.258293899999999965e+00,3.326889500000000055e+00,3.305063699999999827e+00,3.298827600000000082e+00,3.305063699999999827e+00,3.292591600000000174e+00,3.295709599999999906e+00
1.123000000000000000e+03,4.000000000000000000e+00,3.385181199999999890e+00,3.393425199999999808e+00,3.327927100000000138e+00,3.312332399999999843e+00,3.340403100000000070e+00,3.340403100000000070e+00,3.302975399999999784e+00,3.331046100000000010e+00,3.327927100000000138e+00,3.355997799999999920e+00,3.302975399999999784e+00,3.274904999999999955e+00,3.271786000000000083e+00,3.258293899999999965e+00,3.326889500000000055e+00,3.305063699999999827e+00,3.298827600000000082e+00,3.305063699999999827e+00,3.292591600000000174e+00,3.295709599999999906e+00,3.298827600000000082e+00
1.123000000000000000e+03,5.000000000000000000e+00,3.393425199999999808e+00,3.327927100000000138e+00,3.312332399999999843e+00,3.340403100000000070e+00,3.340403100000000070e+00,3.302975399999999784e+00,3.331046100000000010e+00,3.327927100000000138e+00,3.355997799999999920e+00,3.302975399999999784e+00,3.274904999999999955e+00,3.271786000000000083e+00,3.258293899999999965e+00,3.326889500000000055e+00,3.305063699999999827e+00,3.298827600000000082e+00,3.305063699999999827e+00,3.292591600000000174e+00,3.295709599999999906e+00,3.298827600000000082e+00,3.292591600000000174e+00
1.123000000000000000e+03,6.000000000000000000e+00,3.327927100000000138e+00,3.312332399999999843e+00,3.340403100000000070e+00,3.340403100000000070e+00,3.302975399999999784e+00,3.331046100000000010e+00,3.327927100000000138e+00,3.355997799999999920e+00,3.302975399999999784e+00,3.274904999999999955e+00,3.271786000000000083e+00,3.258293899999999965e+00,3.326889500000000055e+00,3.305063699999999827e+00,3.298827600000000082e+00,3.305063699999999827e+00,3.292591600000000174e+00,3.295709599999999906e+00,3.298827600000000082e+00,3.292591600000000174e+00,3.301945700000000095e+00
1.123000000000000000e+03,7.000000000000000000e+00,3.312332399999999843e+00,3.340403100000000070e+00,3.340403100000000070e+00,3.302975399999999784e+00,3.331046100000000010e+00,3.327927100000000138e+00,3.355997799999999920e+00,3.302975399999999784e+00,3.274904999999999955e+00,3.271786000000000083e+00,3.258293899999999965e+00,3.326889500000000055e+00,3.305063699999999827e+00,3.298827600000000082e+00,3.305063699999999827e+00,3.292591600000000174e+00,3.295709599999999906e+00,3.298827600000000082e+00,3.292591600000000174e+00,3.301945700000000095e+00,3.298827600000000082e+00
